num_nodes,k,sigma_sq,scales
400,0,11.249999999999998,1.0,5.155241704352582,11.11138609790527,0.3772619802939848,3.8897755699916314,3.701514188872853,1.69094866234545,0.5613328246472962
input_snrs (dB)
0.2238525377369841,14.954995836723842,20.952835181470427,-8.028923915833788,11.963986366888983,11.733101758158703,4.499665327778483,-5.034688177568876
snapshots,penalty_f,gamma_mult,rho_mult,penalty_param,average SNR,SNR per snapshot
8,L1,0.5,0.4704,0,49.4676,46.5723,52.3696,52.6346,34.1279,52.8609,51.8678,53.8054,51.5025
8,L1,0.5,0.844,0,44.9146,39.8419,52.23,60.2292,28.0541,50.5445,49.2751,43.8611,35.2812
8,SCAD-L1,0.5,10.5605,3.7,55.8644,44.9923,63.6036,70.6947,34.6242,64.422,65.2962,57.5937,45.6885
8,SCAD-L1,0.5,1.2982,3.7,54.1478,44.8361,63.3507,69.9332,30.4953,63.9715,65.3509,56.9989,38.2456
8,MCP-L1,0.5,6.529,1.4,55.8641,44.9923,63.6036,70.6941,34.6242,64.4215,65.2964,57.5935,45.6875
8,MCP-L1,0.5,0.4883,1.4,53.6828,44.8178,63.2994,69.1777,30.1862,62.9906,64.9004,55.8689,38.2211
